EmployeeCount,Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,MonthlySalary
1285,39,No,Travel_Rarely,1253,Research & Development,10,Below College,3,Male,3,3,Research Director,3,Single,7,No,21,4,3,0,9,3,3,4,3,2,2,27566
1286,46,No,Non-Travel,849,Sales,26,College,2,Male,2,2,Sales Executive,2,Single,8,No,15,3,3,0,6,3,3,2,2,2,2,18678
1287,40,No,Travel_Rarely,616,Research & Development,2,College,3,Female,3,1,Laboratory Technician,1,Married,4,No,17,3,4,1,7,5,2,4,3,0,2,13552
1288,42,No,Travel_Rarely,1128,Research & Development,13,Bachelor,2,Male,4,2,Healthcare Representative,1,Married,5,No,18,3,3,2,10,2,2,0,0,0,0,24816
1289,35,No,Non-Travel,1180,Research & Development,2,College,2,Male,3,2,Manufacturing Director,4,Divorced,2,No,14,3,3,1,15,6,3,7,7,1,7,25960
1290,38,No,Non-Travel,1336,Human Resources,2,Bachelor,1,Male,3,1,Human Resources,2,Divorced,5,No,13,3,4,3,13,3,3,11,10,3,8,29392
1291,34,Yes,Travel_Frequently,234,Research & Development,9,Master,4,Male,3,2,Laboratory Technician,1,Married,4,No,17,3,3,1,11,3,2,7,1,0,7,5148
1292,37,Yes,Travel_Rarely,370,Research & Development,10,Master,4,Male,3,2,Manufacturing Director,1,Single,1,No,15,3,2,0,10,4,1,10,3,0,8,8140
1293,39,No,Travel_Frequently,766,Sales,20,Bachelor,3,Male,3,2,Sales Executive,4,Divorced,2,No,18,3,4,1,7,6,3,2,1,2,2,16852
1294,43,No,Non-Travel,343,Research & Development,9,Bachelor,1,Male,3,1,Research Scientist,3,Single,4,No,13,3,3,0,7,2,2,3,2,1,2,7546
1295,41,No,Travel_Rarely,447,Research & Development,5,Bachelor,2,Male,4,2,Healthcare Representative,2,Single,3,No,12,3,1,0,11,3,1,3,2,1,2,9834
1296,41,No,Travel_Rarely,796,Sales,4,Below College,3,Female,3,3,Sales Executive,3,Divorced,0,Yes,13,3,4,1,23,3,4,22,14,13,5,17512
1297,30,No,Travel_Rarely,1092,Research & Development,10,Bachelor,1,Female,3,3,Manufacturing Director,3,Single,9,No,14,3,2,0,9,3,3,7,7,0,2,24024
1298,26,Yes,Travel_Rarely,920,Human Resources,20,College,4,Female,3,1,Human Resources,2,Married,0,Yes,11,3,3,0,6,3,3,5,1,1,4,20240
1299,46,Yes,Travel_Rarely,261,Research & Development,21,College,4,Female,3,2,Healthcare Representative,2,Married,4,No,22,4,4,1,13,2,4,9,7,3,7,5742
1300,40,No,Travel_Rarely,1194,Research & Development,1,Bachelor,3,Female,3,2,Healthcare Representative,4,Divorced,4,No,17,3,4,1,12,3,3,5,3,0,3,26268
1301,34,No,Travel_Rarely,810,Sales,8,College,2,Male,4,2,Sales Executive,3,Married,1,No,21,4,3,2,10,5,3,10,8,4,8,17820
1302,58,No,Non-Travel,350,Sales,2,Bachelor,2,Male,3,4,Manager,2,Divorced,4,No,22,4,4,1,37,0,2,16,9,14,14,7700
1303,35,No,Travel_Rarely,185,Research & Development,23,Master,2,Male,1,1,Laboratory Technician,3,Married,0,No,16,3,2,1,6,2,4,5,4,0,3,4070
1304,47,No,Travel_Rarely,1001,Research & Development,4,Bachelor,3,Female,2,3,Manufacturing Director,2,Divorced,8,Yes,12,3,3,1,28,4,3,22,11,14,10,22022
1305,40,No,Travel_Rarely,750,Research & Development,12,Bachelor,2,Female,3,2,Healthcare Representative,1,Divorced,2,No,12,3,2,1,15,3,3,7,4,7,7,16500
1306,54,No,Travel_Rarely,431,Research & Development,7,Master,4,Female,3,2,Research Scientist,4,Married,4,No,15,3,2,1,14,2,2,7,1,1,7,9482
1307,31,No,Travel_Frequently,1125,Sales,7,Master,1,Female,3,3,Sales Executive,1,Married,2,No,14,3,4,2,9,3,3,3,2,2,2,24750
1308,28,No,Travel_Rarely,1217,Research & Development,1,Bachelor,3,Female,3,1,Research Scientist,1,Married,1,No,25,4,3,1,3,3,3,3,2,1,2,26774
1309,38,No,Travel_Rarely,723,Sales,2,Master,2,Female,1,2,Sales Representative,4,Married,2,Yes,20,4,1,2,20,4,2,4,2,0,3,15906
1310,26,No,Travel_Rarely,572,Sales,10,Bachelor,3,Male,3,2,Sales Executive,4,Single,1,No,13,3,1,0,5,4,3,5,3,1,2,12584
1311,58,No,Travel_Frequently,1216,Research & Development,15,Master,1,Male,3,4,Research Director,3,Married,2,Yes,14,3,2,0,23,3,3,2,2,2,2,26752
1312,18,No,Non-Travel,1431,Research & Development,14,Bachelor,2,Female,3,1,Research Scientist,3,Single,1,No,16,3,3,0,0,4,1,0,0,0,0,31482
1313,31,Yes,Travel_Rarely,359,Human Resources,18,Doctor,4,Male,4,1,Human Resources,1,Married,0,No,17,3,3,0,2,4,3,1,0,0,0,7898
1314,29,Yes,Travel_Rarely,350,Human Resources,13,Bachelor,1,Male,2,1,Human Resources,1,Divorced,4,Yes,15,3,4,3,4,3,3,2,2,2,0,7700
1315,45,No,Non-Travel,589,Sales,2,Master,3,Female,3,2,Sales Executive,3,Married,4,No,22,4,2,2,10,3,4,8,7,5,7,12958
1316,36,No,Travel_Rarely,430,Research & Development,2,Master,4,Female,3,2,Research Scientist,2,Married,4,Yes,22,4,4,1,15,2,3,1,0,0,0,9460
1317,43,No,Travel_Frequently,1422,Sales,2,Master,1,Male,3,2,Sales Executive,4,Married,1,No,20,4,3,1,7,5,3,7,7,7,7,31284
1318,27,No,Travel_Frequently,1297,Research & Development,5,College,4,Female,3,1,Laboratory Technician,4,Single,0,Yes,14,3,3,0,6,3,2,5,4,0,2,28534
1319,29,No,Travel_Frequently,574,Research & Development,20,Below College,4,Male,3,1,Laboratory Technician,4,Married,1,No,13,3,2,0,11,3,4,11,8,3,10,12628
1320,32,No,Travel_Frequently,1318,Sales,10,Master,4,Male,3,2,Sales Executive,4,Single,8,No,13,3,3,0,4,2,4,0,0,0,0,28996
1321,42,No,Non-Travel,355,Research & Development,10,Master,3,Male,3,1,Research Scientist,3,Married,3,No,22,4,2,2,10,1,2,6,3,3,3,7810
1322,47,No,Travel_Rarely,207,Research & Development,9,Master,2,Female,3,1,Laboratory Technician,3,Single,4,No,12,3,3,0,7,2,3,2,2,2,0,4554
1323,46,No,Travel_Rarely,706,Research & Development,2,College,4,Male,3,3,Manufacturing Director,4,Divorced,3,No,14,3,3,1,12,4,2,9,8,4,7,15532
1324,28,No,Non-Travel,280,Human Resources,1,College,3,Male,3,1,Human Resources,4,Divorced,1,No,15,3,2,1,3,2,3,3,2,2,2,6160
1325,29,No,Travel_Rarely,726,Research & Development,29,Below College,4,Male,1,2,Healthcare Representative,3,Divorced,8,No,17,3,4,2,11,3,3,7,0,1,6,15972
1326,42,No,Travel_Rarely,1142,Research & Development,8,Bachelor,4,Male,3,1,Laboratory Technician,3,Single,4,No,13,3,4,0,8,3,3,0,0,0,0,25124
1327,32,Yes,Travel_Rarely,414,Sales,2,Master,3,Male,2,2,Sales Executive,2,Single,7,Yes,12,3,3,0,7,3,2,2,2,2,2,9108
1328,46,No,Travel_Rarely,1319,Sales,3,Bachelor,1,Female,4,4,Sales Executive,1,Divorced,2,No,12,3,4,1,25,5,3,19,17,2,8,29018
1329,27,No,Travel_Rarely,728,Sales,23,Below College,2,Female,2,2,Sales Representative,3,Married,1,No,21,4,4,1,9,5,3,9,8,5,8,16016
1330,29,No,Travel_Rarely,352,Human Resources,6,Below College,4,Male,2,1,Human Resources,2,Married,1,No,11,3,4,0,1,3,3,1,0,0,0,7744
1331,43,No,Travel_Rarely,823,Research & Development,6,Bachelor,1,Female,2,5,Manager,3,Married,7,No,13,3,4,0,21,2,3,16,12,6,14,18106
1332,48,No,Travel_Rarely,1224,Research & Development,10,Bachelor,4,Male,2,5,Research Director,2,Married,4,No,12,3,4,0,29,3,3,22,10,12,9,26928
1333,29,Yes,Travel_Frequently,459,Research & Development,24,College,4,Male,2,1,Research Scientist,4,Single,1,Yes,24,4,2,0,1,3,2,1,0,1,0,10098
1334,46,Yes,Travel_Rarely,1254,Sales,10,Bachelor,3,Female,3,3,Sales Executive,2,Married,5,No,21,4,3,3,14,2,3,8,7,0,7,27588
1335,27,No,Travel_Frequently,1131,Research & Development,15,Bachelor,4,Female,2,1,Research Scientist,1,Married,0,No,19,3,4,1,8,2,2,7,6,7,3,24882
1336,39,No,Travel_Rarely,835,Research & Development,19,Master,4,Male,3,2,Research Scientist,4,Divorced,8,No,14,3,2,3,7,2,3,2,2,2,2,18370
1337,55,No,Travel_Rarely,836,Research & Development,2,Master,2,Male,2,1,Research Scientist,4,Married,8,No,20,4,2,1,19,2,4,5,2,0,4,18392
1338,28,No,Travel_Rarely,1172,Sales,3,Bachelor,2,Female,3,1,Sales Representative,2,Married,1,No,19,3,4,1,1,3,3,1,0,0,0,25784
1339,30,Yes,Travel_Rarely,945,Sales,9,Bachelor,2,Male,3,1,Sales Representative,4,Single,1,No,13,3,3,0,1,3,2,1,0,0,0,20790
1340,22,Yes,Travel_Rarely,391,Research & Development,7,Below College,4,Male,3,1,Research Scientist,2,Single,1,Yes,23,4,1,0,1,2,3,1,0,0,0,8602
1341,36,No,Travel_Rarely,1266,Sales,10,Master,2,Female,2,2,Sales Executive,3,Married,1,Yes,13,3,1,1,10,4,3,10,9,1,7,27852
1342,31,No,Travel_Rarely,311,Research & Development,20,Bachelor,2,Male,3,2,Laboratory Technician,3,Divorced,1,No,11,3,1,1,10,2,3,10,8,0,2,6842
1343,34,No,Travel_Rarely,1480,Sales,4,Bachelor,3,Male,3,3,Sales Executive,4,Married,2,Yes,13,3,4,3,9,3,3,5,3,1,0,32560
1344,29,No,Travel_Rarely,592,Research & Development,7,Bachelor,4,Male,3,1,Laboratory Technician,1,Single,3,No,14,3,2,0,11,2,3,3,2,1,2,13024
1345,37,No,Travel_Rarely,783,Research & Development,7,Master,4,Male,3,2,Research Scientist,1,Married,5,Yes,22,4,3,1,16,2,3,5,3,0,4,17226
1346,35,No,Travel_Rarely,219,Research & Development,16,College,4,Female,2,2,Manufacturing Director,2,Married,0,Yes,11,3,4,0,4,2,3,3,2,0,2,4818
1347,45,No,Travel_Rarely,556,Research & Development,25,College,2,Female,2,2,Manufacturing Director,4,Married,0,No,13,3,4,2,10,2,2,9,8,3,8,12232
1348,36,No,Travel_Frequently,1213,Human Resources,2,Below College,2,Male,2,2,Human Resources,4,Single,1,No,21,4,4,0,10,2,2,10,1,0,8,26686
1349,40,No,Travel_Rarely,1137,Research & Development,1,Master,1,Male,3,4,Manager,1,Divorced,2,No,11,3,1,1,22,3,3,19,7,11,16,25014
1350,26,No,Travel_Rarely,482,Research & Development,1,College,2,Female,2,1,Research Scientist,3,Married,1,Yes,13,3,3,1,1,3,2,1,0,1,0,10604
1351,27,No,Travel_Rarely,511,Sales,2,College,1,Female,4,2,Sales Executive,3,Single,0,No,14,3,2,0,9,5,2,8,7,0,7,11242
1352,48,No,Travel_Frequently,117,Research & Development,22,Bachelor,4,Female,3,4,Manager,4,Divorced,3,No,11,3,2,1,24,3,3,22,17,4,7,2574
1353,44,No,Travel_Rarely,170,Research & Development,1,Master,2,Male,4,2,Healthcare Representative,1,Married,2,No,15,3,4,1,10,5,3,2,0,2,2,3740
1354,34,Yes,Non-Travel,967,Research & Development,16,Master,4,Male,1,1,Research Scientist,1,Married,1,Yes,23,4,2,1,5,2,3,5,2,3,0,21274
1355,56,Yes,Travel_Rarely,1162,Research & Development,24,College,1,Male,3,1,Laboratory Technician,4,Single,1,No,16,3,4,0,5,3,3,4,2,1,0,25564
1356,36,No,Travel_Rarely,335,Sales,17,College,3,Male,2,2,Sales Executive,2,Married,2,No,16,3,3,2,12,1,1,4,2,1,3,7370
1357,41,No,Travel_Rarely,337,Sales,8,Bachelor,3,Female,3,2,Sales Executive,2,Married,5,No,21,4,3,1,14,3,3,5,4,1,4,7414
1358,42,No,Travel_Rarely,1396,Research & Development,6,Bachelor,3,Male,3,3,Research Director,1,Married,9,No,13,3,2,1,18,3,4,13,7,5,7,30712
1359,31,No,Travel_Rarely,1079,Sales,10,College,3,Female,3,2,Sales Executive,4,Divorced,2,Yes,11,3,4,1,8,2,3,5,2,1,4,23738
1360,34,No,Travel_Rarely,735,Sales,3,Below College,4,Female,2,2,Sales Executive,4,Married,3,Yes,12,3,3,0,9,3,2,4,2,0,1,16170
1361,31,No,Travel_Rarely,471,Research & Development,4,Bachelor,1,Female,4,1,Laboratory Technician,3,Divorced,8,No,12,3,2,1,4,0,2,2,2,2,2,10362
1362,26,No,Travel_Frequently,1096,Research & Development,6,Bachelor,3,Male,4,1,Laboratory Technician,4,Married,0,No,18,3,1,1,8,3,3,7,7,7,7,24112
1363,45,No,Travel_Frequently,1297,Research & Development,1,Master,2,Male,3,2,Healthcare Representative,3,Single,4,No,12,3,3,0,12,3,3,4,2,0,3,28534
1364,33,No,Travel_Rarely,217,Sales,10,Master,2,Male,3,2,Sales Executive,3,Single,1,No,14,3,2,0,10,2,2,10,4,0,9,4774
1365,28,No,Travel_Frequently,783,Sales,1,College,3,Male,2,2,Sales Executive,4,Married,1,Yes,12,3,3,1,7,2,3,7,7,0,7,17226
1366,29,Yes,Travel_Frequently,746,Sales,24,Bachelor,3,Male,4,1,Sales Representative,1,Single,1,No,17,3,4,0,1,3,3,1,0,0,0,16412
1367,39,No,Non-Travel,1251,Sales,21,Master,1,Female,1,2,Sales Executive,3,Married,6,No,19,3,3,1,10,1,3,3,2,1,2,27522
1368,27,No,Travel_Rarely,1354,Research & Development,2,Master,2,Male,3,1,Research Scientist,2,Married,1,No,11,3,3,1,6,3,2,5,3,1,2,29788
1369,34,No,Travel_Frequently,735,Research & Development,22,Master,3,Male,2,2,Research Scientist,4,Married,1,Yes,15,3,2,0,16,3,3,15,10,6,11,16170
1370,28,Yes,Travel_Rarely,1475,Sales,13,College,4,Female,3,2,Sales Executive,3,Single,3,Yes,11,3,4,0,6,0,3,2,0,2,2,32450
1371,47,No,Non-Travel,1169,Research & Development,14,Master,3,Male,3,2,Research Scientist,2,Married,8,No,18,3,3,1,16,4,4,8,7,1,7,25718
1372,56,No,Travel_Rarely,1443,Sales,11,Doctor,4,Female,2,2,Sales Executive,1,Married,4,No,16,3,3,1,6,3,3,0,0,0,0,31746
1373,39,No,Travel_Rarely,867,Research & Development,9,College,1,Male,3,2,Manufacturing Director,1,Married,1,No,25,4,4,1,10,3,3,10,0,7,9,19074
1374,38,No,Travel_Frequently,1394,Research & Development,8,Bachelor,4,Female,2,2,Research Scientist,2,Divorced,1,Yes,16,3,3,1,20,3,3,20,11,0,7,30668
1375,58,No,Travel_Rarely,605,Sales,21,Bachelor,4,Female,3,4,Manager,4,Married,4,Yes,13,3,3,1,29,2,2,1,0,0,0,13310
1376,32,Yes,Travel_Frequently,238,Research & Development,5,College,1,Female,4,1,Research Scientist,3,Single,3,Yes,14,3,1,0,8,2,3,4,1,0,3,5236
1377,38,No,Travel_Rarely,1206,Research & Development,9,College,2,Male,3,1,Research Scientist,4,Divorced,2,No,19,3,4,2,10,0,4,5,2,0,3,26532
1378,49,No,Travel_Frequently,1064,Research & Development,2,Below College,2,Male,3,5,Research Director,4,Married,3,No,15,3,4,0,28,3,3,5,4,4,3,23408
1379,42,No,Travel_Rarely,419,Sales,12,Master,2,Male,3,2,Sales Executive,4,Divorced,3,Yes,12,3,3,2,14,4,3,0,0,0,0,9218
1380,27,Yes,Travel_Frequently,1337,Human Resources,22,Bachelor,1,Female,2,1,Human Resources,2,Married,1,No,12,3,1,0,1,2,3,1,0,0,0,29414
1381,35,No,Travel_Rarely,682,Sales,18,Master,2,Male,3,2,Sales Executive,1,Married,0,No,16,3,4,1,6,2,1,5,3,0,4,15004
1382,28,No,Non-Travel,1103,Research & Development,16,Bachelor,3,Male,3,1,Research Scientist,3,Single,1,No,14,3,3,0,5,3,2,5,3,1,4,24266
1383,31,No,Non-Travel,976,Research & Development,3,College,3,Male,3,1,Research Scientist,1,Divorced,1,Yes,13,3,4,1,4,3,4,4,2,2,3,21472
1384,36,No,Non-Travel,1351,Research & Development,9,Master,1,Male,4,1,Laboratory Technician,2,Married,1,No,22,4,2,0,5,3,3,5,4,0,2,29722
1385,34,No,Travel_Rarely,937,Sales,1,Bachelor,1,Male,3,3,Sales Executive,4,Single,1,No,21,4,1,0,14,3,2,14,8,2,1,20614
1386,34,No,Travel_Rarely,1239,Sales,13,Master,4,Male,3,3,Sales Executive,3,Divorced,1,No,18,3,3,1,9,2,2,8,7,1,1,27258
1387,26,No,Travel_Rarely,157,Research & Development,1,Bachelor,3,Male,3,1,Laboratory Technician,1,Single,0,No,13,3,4,0,8,6,2,7,7,7,6,3454
1388,29,No,Travel_Rarely,136,Research & Development,1,Bachelor,1,Male,3,2,Healthcare Representative,1,Married,0,No,12,3,1,1,6,5,2,5,3,0,2,2992
1389,32,No,Non-Travel,1146,Research & Development,15,Master,3,Female,3,2,Healthcare Representative,4,Divorced,5,No,18,3,2,1,9,6,3,5,1,1,2,25212
1390,31,No,Travel_Frequently,1125,Research & Development,1,Bachelor,4,Male,1,2,Research Scientist,1,Married,1,No,21,4,2,0,10,6,3,10,8,8,7,24750
1391,28,Yes,Travel_Rarely,1404,Research & Development,17,Bachelor,3,Male,2,1,Laboratory Technician,4,Divorced,5,No,12,3,1,1,6,2,2,4,1,0,3,30888
1392,38,No,Travel_Rarely,1404,Sales,1,Bachelor,1,Male,2,1,Sales Representative,1,Single,4,No,14,3,1,0,20,3,2,1,0,0,0,30888
1393,35,No,Travel_Rarely,1224,Sales,7,Master,3,Female,3,2,Sales Executive,4,Married,1,Yes,11,3,4,0,10,2,3,10,8,0,9,26928
1394,27,No,Travel_Rarely,954,Sales,9,Bachelor,4,Male,3,2,Sales Executive,4,Single,1,No,14,3,1,0,7,5,3,7,7,0,7,20988
1395,32,No,Travel_Rarely,1373,Research & Development,5,Master,4,Male,2,2,Manufacturing Director,4,Single,8,No,24,4,2,0,8,1,3,1,0,0,0,30206
1396,31,Yes,Travel_Frequently,754,Sales,26,Master,1,Male,3,2,Sales Executive,4,Married,1,Yes,11,3,3,0,10,4,3,10,7,0,8,16588
1397,53,Yes,Travel_Rarely,1168,Sales,24,Master,1,Male,3,3,Sales Executive,1,Single,6,Yes,13,3,2,0,15,2,2,2,2,2,2,25696
1398,54,No,Travel_Rarely,155,Research & Development,9,College,1,Female,3,2,Research Scientist,3,Married,3,No,11,3,3,2,9,6,2,4,3,2,3,3410
1399,33,No,Travel_Frequently,1303,Research & Development,7,College,4,Male,3,2,Healthcare Representative,3,Divorced,1,No,20,4,3,3,9,2,3,9,7,2,8,28666
1400,43,No,Travel_Rarely,574,Research & Development,11,Bachelor,1,Male,3,3,Healthcare Representative,3,Married,1,No,17,3,2,1,10,1,3,10,9,0,9,12628
1401,38,No,Travel_Frequently,1444,Human Resources,1,Master,4,Male,3,1,Human Resources,2,Married,0,Yes,11,3,2,1,7,2,3,6,2,1,2,31768
1402,55,No,Travel_Rarely,189,Human Resources,26,Master,3,Male,4,5,Manager,2,Married,4,Yes,18,3,1,1,35,0,3,10,9,1,4,4158
1403,31,No,Travel_Rarely,1276,Research & Development,2,Below College,4,Female,1,1,Laboratory Technician,4,Divorced,1,Yes,11,3,3,3,1,4,3,1,0,0,0,28072
1404,39,No,Travel_Rarely,119,Sales,15,Master,2,Male,3,4,Sales Executive,1,Single,0,No,12,3,1,0,21,3,3,20,8,11,10,2618
1405,42,No,Non-Travel,335,Research & Development,23,College,4,Male,2,2,Research Scientist,3,Single,1,No,12,3,4,0,20,2,3,20,9,3,7,7370
1406,31,No,Non-Travel,697,Research & Development,10,Bachelor,3,Female,3,3,Research Director,3,Married,4,No,20,4,3,1,13,2,4,11,7,4,8,15334
1407,54,No,Travel_Rarely,157,Research & Development,10,Bachelor,3,Female,3,2,Manufacturing Director,1,Single,6,Yes,19,3,4,0,9,3,3,5,2,1,4,3454
1408,24,No,Travel_Rarely,771,Research & Development,1,College,2,Male,2,2,Healthcare Representative,3,Single,1,No,12,3,2,0,4,2,2,4,3,1,2,16962
1409,23,No,Travel_Rarely,571,Research & Development,12,College,4,Male,3,1,Laboratory Technician,4,Single,1,No,13,3,3,0,5,6,4,5,2,1,4,12562
1410,40,No,Travel_Frequently,692,Research & Development,11,Bachelor,4,Female,3,2,Laboratory Technician,3,Married,1,No,11,3,1,1,10,2,4,10,9,9,4,15224
1411,40,No,Travel_Rarely,444,Sales,2,College,2,Female,3,2,Sales Executive,2,Married,3,No,14,3,3,1,15,4,3,11,8,5,10,9768
1412,25,No,Travel_Rarely,309,Human Resources,2,Bachelor,3,Female,3,1,Human Resources,2,Married,4,No,14,3,3,0,6,3,3,2,0,1,2,6798
1413,30,No,Travel_Rarely,911,Research & Development,1,College,4,Male,3,1,Laboratory Technician,2,Married,1,No,13,3,3,0,12,6,2,12,8,1,7,20042
1414,25,No,Travel_Rarely,977,Research & Development,2,Below College,4,Male,3,1,Laboratory Technician,3,Divorced,6,Yes,19,3,3,1,7,2,2,2,2,0,2,21494
1415,47,No,Travel_Rarely,1180,Research & Development,25,Bachelor,1,Male,3,3,Healthcare Representative,3,Single,2,No,23,4,2,0,25,3,3,17,14,12,11,25960
1416,33,No,Non-Travel,1313,Research & Development,1,College,2,Male,2,1,Laboratory Technician,3,Divorced,1,No,12,3,3,3,1,2,2,1,1,0,0,28886
1417,38,No,Travel_Rarely,1321,Sales,1,Master,4,Male,3,2,Sales Executive,2,Married,0,No,15,3,1,2,16,3,3,15,13,5,8,29062
1418,31,No,Travel_Rarely,1154,Sales,2,College,1,Male,3,1,Sales Representative,3,Married,0,No,19,3,3,1,3,1,3,2,2,1,2,25388
1419,38,No,Travel_Frequently,508,Research & Development,6,Master,1,Male,2,2,Manufacturing Director,3,Married,2,No,11,3,4,1,10,1,3,8,3,7,7,11176
1420,42,No,Travel_Rarely,557,Research & Development,18,Master,4,Male,3,2,Research Scientist,1,Divorced,6,Yes,17,3,3,1,9,3,2,4,3,1,2,12254
1421,41,No,Travel_Rarely,642,Research & Development,1,Bachelor,4,Male,3,1,Research Scientist,4,Married,3,No,22,4,1,1,12,3,3,5,3,1,0,14124
1422,47,No,Non-Travel,1162,Research & Development,1,Below College,3,Female,3,3,Research Director,2,Married,0,No,18,3,1,2,14,3,1,13,8,5,12,25564
1423,35,No,Travel_Rarely,1490,Research & Development,11,Master,4,Male,3,1,Laboratory Technician,3,Married,7,Yes,11,3,3,1,5,3,3,2,2,2,2,32780
1424,22,No,Travel_Rarely,581,Research & Development,1,College,4,Male,3,1,Research Scientist,3,Single,0,No,12,3,4,0,4,2,4,3,2,1,2,12782
1425,35,No,Travel_Rarely,1395,Research & Development,9,Master,2,Male,3,2,Research Scientist,3,Single,1,No,19,3,2,0,10,5,3,10,7,0,8,30690
1426,33,No,Travel_Rarely,501,Research & Development,15,College,2,Female,3,2,Healthcare Representative,4,Married,0,Yes,13,3,1,1,10,6,3,9,7,8,1,11022
1427,32,No,Travel_Rarely,267,Research & Development,29,Master,3,Female,2,1,Laboratory Technician,2,Single,1,No,13,3,3,0,6,3,3,6,2,4,1,5874
1428,40,No,Travel_Rarely,543,Research & Development,1,Master,1,Male,3,1,Laboratory Technician,4,Married,8,No,19,3,3,2,8,3,2,1,0,0,0,11946
1429,32,No,Travel_Rarely,234,Sales,1,Master,2,Male,2,1,Sales Representative,2,Married,0,No,14,3,2,1,3,2,3,2,2,2,2,5148
1430,39,No,Travel_Rarely,116,Research & Development,24,Below College,1,Male,3,2,Research Scientist,4,Single,7,No,13,3,1,0,18,2,3,7,7,1,7,2552
1431,38,No,Travel_Rarely,201,Research & Development,10,Bachelor,2,Female,1,3,Research Director,3,Married,3,No,12,3,1,1,20,3,3,18,16,1,11,4422
1432,32,No,Travel_Rarely,801,Sales,1,Master,3,Female,3,3,Sales Executive,4,Married,1,No,19,3,3,2,14,3,3,14,10,5,7,17622
1433,37,No,Travel_Rarely,161,Research & Development,10,Bachelor,3,Female,4,3,Research Director,4,Married,1,Yes,25,4,1,1,16,2,3,16,11,6,8,3542
1434,25,No,Travel_Rarely,1382,Sales,8,College,1,Female,3,2,Sales Executive,3,Divorced,0,Yes,22,4,2,1,6,3,2,5,3,0,4,30404
1435,52,No,Non-Travel,585,Sales,29,Master,1,Male,3,1,Sales Representative,4,Divorced,2,No,15,3,2,2,16,3,2,9,8,0,0,12870
1436,44,No,Travel_Rarely,1037,Research & Development,1,Bachelor,2,Male,3,1,Research Scientist,4,Single,6,Yes,12,3,3,0,6,2,3,4,3,1,2,22814
1437,21,No,Travel_Rarely,501,Sales,5,Below College,3,Male,3,1,Sales Representative,1,Single,1,Yes,11,3,4,0,2,6,3,2,2,1,2,11022
1438,39,No,Non-Travel,105,Research & Development,9,Bachelor,4,Male,3,5,Manager,4,Single,2,No,13,3,3,0,21,3,2,6,0,1,3,2310
1439,23,Yes,Travel_Frequently,638,Sales,9,Bachelor,4,Male,3,1,Sales Representative,1,Married,1,No,19,3,1,1,1,3,2,1,0,1,0,14036
1440,36,No,Travel_Rarely,557,Sales,3,Bachelor,1,Female,2,3,Sales Executive,4,Married,0,No,19,3,3,2,10,2,3,9,7,3,4,12254
1441,36,No,Travel_Frequently,688,Research & Development,4,College,4,Female,3,2,Manufacturing Director,2,Divorced,7,No,13,3,2,3,18,3,3,4,2,0,2,15136
1442,56,No,Non-Travel,667,Research & Development,1,Master,3,Male,3,2,Healthcare Representative,3,Divorced,1,No,21,4,1,1,13,2,2,13,12,1,9,14674
1443,29,Yes,Travel_Rarely,1092,Research & Development,1,Master,1,Male,3,1,Research Scientist,4,Married,9,Yes,14,3,2,3,4,3,4,2,2,2,2,24024
1444,42,No,Travel_Rarely,300,Research & Development,2,Bachelor,1,Male,3,5,Manager,3,Married,5,No,11,3,1,0,24,2,2,22,6,4,14,6600
1445,56,Yes,Travel_Rarely,310,Research & Development,7,College,4,Male,3,1,Laboratory Technician,3,Married,8,No,11,3,4,1,14,4,1,10,9,9,8,6820
1446,41,No,Travel_Rarely,582,Research & Development,28,Master,1,Female,2,4,Manufacturing Director,2,Married,0,No,23,4,3,1,21,3,3,20,7,0,10,12804
1447,34,No,Travel_Rarely,704,Sales,28,Bachelor,4,Female,2,2,Sales Executive,3,Married,1,No,21,4,4,2,8,2,3,8,7,1,7,15488
1448,36,No,Non-Travel,301,Sales,15,Master,4,Male,1,2,Sales Executive,4,Divorced,1,No,24,4,1,1,15,4,2,15,12,11,11,6622
1449,41,No,Travel_Rarely,930,Sales,3,Bachelor,3,Male,2,2,Sales Executive,2,Divorced,2,No,11,3,3,1,14,5,3,5,4,0,4,20460
1450,32,No,Travel_Rarely,529,Research & Development,2,Bachelor,4,Male,3,1,Research Scientist,1,Single,1,No,14,3,4,0,4,4,3,4,2,1,2,11638
1451,35,No,Travel_Rarely,1146,Human Resources,26,Master,3,Female,3,3,Human Resources,4,Single,1,Yes,16,3,3,0,9,2,3,9,0,1,7,25212
1452,38,No,Travel_Rarely,345,Sales,10,College,1,Female,3,2,Sales Executive,4,Married,1,No,11,3,3,1,10,1,3,10,7,1,9,7590
